nodo_id,nombre,tipo,distrito,demanda_nivel,latitud,longitud,pedidos_hora,capacidad
856,Cliente #856 (Pachacamac),cliente,Pachacamac,baja,-12.220575,-76.866022,4,1
857,Intersec. Av. La Encalada (Callao),interseccion,Callao,baja,-12.034968,-77.126629,0,0
858,Intersec. Av. Javier Prado (Rimac),interseccion,Rimac,baja,-12.029004,-77.031953,0,0
859,Intersec. Av. El Derby (Jesus Maria),interseccion,Jesus Maria,media,-12.05618,-77.056834,0,0
860,Intersec. Av. Angamos (San Martin Porres),interseccion,San Martin Porres,baja,-12.033766,-77.073419,0,0
861,Cliente #861 (Surco),cliente,Surco,alta,-12.13419,-77.010709,1,2
862,Astrid Gaston (La Molina),restaurante,La Molina,media,-12.084899,-76.946966,53,51
863,Cliente #863 (San Miguel),cliente,San Miguel,media,-12.06256,-77.074639,5,2
864,Cliente #864 (Comas),cliente,Comas,baja,-11.951047,-77.030357,4,3
865,Intersec. Av. Santa Cruz (Callao),interseccion,Callao,baja,-12.048054,-77.100595,0,0
866,Cliente #866 (Lima Cercado),cliente,Lima Cercado,media,-12.059869,-77.036554,4,1
867,Intersec. Av. El Derby (Brena),interseccion,Brena,media,-12.081002,-77.059114,0,0
868,Cliente #868 (San Juan Lurig),cliente,San Juan Lurig,baja,-12.145739,-76.982596,4,2
869,Cliente #869 (La Molina),cliente,La Molina,media,-12.093528,-76.953081,1,3
870,Cliente #870 (El Agustino),cliente,El Agustino,baja,-12.020776,-77.031852,3,2
871,Intersec. Av. Santa Cruz (Miraflores),interseccion,Miraflores,muy_alta,-12.134162,-77.034325,0,0
872,Cliente #872 (Puente Piedra),cliente,Puente Piedra,baja,-11.889407,-77.067614,5,1
873,Cliente #873 (San Martin Porres),cliente,San Martin Porres,baja,-12.040828,-77.05342,5,1
874,Intersec. Av. La Marina (Magdalena),interseccion,Magdalena,media,-12.109488,-77.059803,0,0
875,Intersec. Av. La Encalada (Lince),interseccion,Lince,media,-12.093802,-77.057348,0,0
876,Intersec. Av. La Encalada (Ate),interseccion,Ate,baja,-12.008208,-76.928383,0,0
877,Intersec. Av. Salaverry (San Juan Lurig),interseccion,San Juan Lurig,baja,-12.155514,-76.98617,0,0
878,Cliente #878 (Brena),cliente,Brena,media,-12.058029,-77.059153,2,3
879,Hub Rappi Rimac,hub_rappi,Rimac,baja,-12.044576,-77.041877,374,426
880,Costanera 700 (Independencia),restaurante,Independencia,baja,-11.972983,-77.04219,74,92
881,Intersec. Av. 28 de Julio (Los Olivos),interseccion,Los Olivos,baja,-11.979378,-77.088028,0,0
882,Intersec. Av. Aviacion (Brena),interseccion,Brena,media,-12.044384,-77.066429,0,0
883,Cliente #883 (San Martin Porres),cliente,San Martin Porres,baja,-12.011807,-77.061279,2,1
884,Cliente #884 (Miraflores),cliente,Miraflores,muy_alta,-12.123658,-77.007879,2,1
885,Intersec. Av. Colonial (San Miguel),interseccion,San Miguel,media,-12.074947,-77.072648,0,0
886,Intersec. Av. Salaverry (Carabayllo),interseccion,Carabayllo,baja,-11.870386,-77.037951,0,0
887,Intersec. Av. La Marina (San Martin Porres),interseccion,San Martin Porres,baja,-12.015287,-77.077617,0,0
888,Intersec. Via Expresa (Comas),interseccion,Comas,baja,-11.94944,-77.056933,0,0
889,Cliente #889 (Ate),cliente,Ate,baja,-12.035038,-76.928679,5,2
890,Hub Rappi Comas,hub_rappi,Comas,baja,-11.953221,-77.031943,458,283
891,Intersec. Av. Brasil (Villa Maria),interseccion,Villa Maria,baja,-12.152184,-76.954038,0,0
892,Cliente #892 (San Martin Porres),cliente,San Martin Porres,baja,-12.020388,-77.087081,4,1
893,Intersec. Via Expresa (San Isidro),interseccion,San Isidro,muy_alta,-12.097726,-77.03119,0,0
894,El Mercado (Rimac),restaurante,Rimac,baja,-12.013412,-77.017294,21,47
895,Intersec. Av. Aviacion (Ate),interseccion,Ate,baja,-12.035448,-76.897073,0,0
896,Cliente #896 (Surco),cliente,Surco,alta,-12.157754,-76.981161,3,2
897,Cliente #897 (Independencia),cliente,Independencia,baja,-12.00245,-77.055928,5,2
898,Intersec. Av. Colonial (Lince),interseccion,Lince,media,-12.096604,-77.056652,0,0
899,Intersec. Via Expresa (Rimac),interseccion,Rimac,baja,-12.020969,-77.049292,0,0
900,Cliente #900 (Comas),cliente,Comas,baja,-11.931345,-77.064314,5,2
901,Intersec. Av. Santa Cruz (Chorrillos),interseccion,Chorrillos,media,-12.16097,-77.008169,0,0
902,Intersec. Av. El Derby (Pachacamac),interseccion,Pachacamac,baja,-12.21868,-76.880361,0,0
903,Intersec. Av. 28 de Julio (Surco),interseccion,Surco,alta,-12.133811,-76.990342,0,0
904,Hub Rappi Pachacamac,hub_rappi,Pachacamac,baja,-12.234485,-76.870284,147,459
905,Bembos (San Borja),restaurante,San Borja,alta,-12.095691,-77.003053,29,20
906,Cliente #906 (Jesus Maria),cliente,Jesus Maria,media,-12.052905,-77.051154,5,3
907,KFC (Jesus Maria),restaurante,Jesus Maria,media,-12.073034,-77.045603,40,46
908,Cliente #908 (Surco),cliente,Surco,alta,-12.135189,-76.988375,2,3
909,Intersec. Av. Brasil (Callao),interseccion,Callao,baja,-12.071893,-77.138913,0,0
910,Hub Rappi Villa El Salvador,hub_rappi,Villa El Salvador,baja,-12.192738,-76.958634,177,260
911,Intersec. Av. El Derby (Villa Maria),interseccion,Villa Maria,baja,-12.143143,-76.954296,0,0
912,Cliente #912 (San Isidro),cliente,San Isidro,muy_alta,-12.097024,-77.050412,1,2
913,Cliente #913 (Jesus Maria),cliente,Jesus Maria,media,-12.070141,-77.053333,4,1
914,Intersec. Av. Petit Thouars (Carabayllo),interseccion,Carabayllo,baja,-11.897946,-77.010123,0,0
915,Cliente #915 (San Juan Lurig),cliente,San Juan Lurig,baja,-12.147612,-76.980601,5,2
916,Cliente #916 (Barranco),cliente,Barranco,alta,-12.15946,-77.021702,5,3
917,Cliente #917 (Comas),cliente,Comas,baja,-11.919153,-77.031275,2,2
918,Intersec. Av. Santa Cruz (La Molina),interseccion,La Molina,media,-12.0944,-76.925606,0,0
919,Intersec. Av. Salaverry (Puente Piedra),interseccion,Puente Piedra,baja,-11.884791,-77.065452,0,0
920,Cliente #920 (Callao),cliente,Callao,baja,-12.045994,-77.119291,2,2
921,Intersec. Av. Petit Thouars (Callao),interseccion,Callao,baja,-12.050417,-77.100067,0,0
922,Intersec. Av. La Encalada (San Isidro),interseccion,San Isidro,muy_alta,-12.110246,-77.021148,0,0
923,Intersec. Av. Angamos (Surco),interseccion,Surco,alta,-12.154408,-76.993388,0,0
924,Cliente #924 (Brena),cliente,Brena,media,-12.059478,-77.069154,2,2
925,Cliente #925 (Santa Anita),cliente,Santa Anita,baja,-12.056571,-76.94495,3,2
926,Hub Rappi Surco,hub_rappi,Surco,alta,-12.164521,-77.005364,257,224
927,Cliente #927 (San Juan Lurig),cliente,San Juan Lurig,baja,-12.139884,-76.962578,2,2
928,Intersec. Av. Aviacion (Lurin),interseccion,Lurin,baja,-12.285,-76.866111,0,0
929,Intersec. Av. Arequipa (Pachacamac),interseccion,Pachacamac,baja,-12.213759,-76.882541,0,0
930,Intersec. Av. Primavera (Miraflores),interseccion,Miraflores,muy_alta,-12.10227,-77.008999,0,0
931,Cliente #931 (San Miguel),cliente,San Miguel,media,-12.066699,-77.081397,5,3
932,Intersec. Av. Primavera (San Juan Lurig),interseccion,San Juan Lurig,baja,-12.147759,-76.963521,0,0
933,Cliente #933 (San Martin Porres),cliente,San Martin Porres,baja,-12.024368,-77.053362,5,3
934,Cliente #934 (Los Olivos),cliente,Los Olivos,baja,-11.98208,-77.066908,3,3
935,Intersec. Av. El Derby (Pachacamac),interseccion,Pachacamac,baja,-12.236435,-76.883849,0,0
936,Intersec. Av. El Derby (Independencia),interseccion,Independencia,baja,-11.982328,-77.064886,0,0
937,Intersec. Av. Brasil (Lurin),interseccion,Lurin,baja,-12.271069,-76.861306,0,0
938,Cliente #938 (Barranco),cliente,Barranco,alta,-12.147861,-77.00703,1,1
939,Intersec. Av. Larco (Puente Piedra),interseccion,Puente Piedra,baja,-11.876578,-77.069314,0,0
940,Intersec. Av. Javier Prado (Independencia),interseccion,Independencia,baja,-11.971731,-77.062705,0,0
941,Intersec. Via Expresa (Independencia),interseccion,Independencia,baja,-11.983413,-77.081362,0,0
942,Hub Rappi Callao,hub_rappi,Callao,baja,-12.045622,-77.101035,368,305
943,Intersec. Av. Javier Prado (Pueblo Libre),interseccion,Pueblo Libre,media,-12.066863,-77.063022,0,0
944,Cliente #944 (Callao),cliente,Callao,baja,-12.055143,-77.113439,3,3
945,Cliente #945 (Pachacamac),cliente,Pachacamac,baja,-12.242579,-76.867864,4,1
946,Intersec. Av. Universitaria (San Juan Lurig),interseccion,San Juan Lurig,baja,-12.168594,-76.973148,0,0
947,Intersec. Av. La Marina (Miraflores),interseccion,Miraflores,muy_alta,-12.13751,-77.045433,0,0
948,Cliente #948 (Magdalena),cliente,Magdalena,media,-12.069308,-77.085787,3,2
949,Intersec. Av. Benavides (Miraflores),interseccion,Miraflores,muy_alta,-12.130679,-77.038806,0,0
950,Cliente #950 (Lince),cliente,Lince,media,-12.079976,-77.036394,1,1
951,Intersec. Av. El Derby (Ate),interseccion,Ate,baja,-12.023997,-76.918413,0,0
952,Intersec. Av. Aviacion (Santa Anita),interseccion,Santa Anita,baja,-12.031481,-76.97078,0,0
953,Intersec. Av. Colonial (La Molina),interseccion,La Molina,media,-12.090325,-76.937595,0,0
954,Intersec. Av. Caminos del Inca (Santa Anita),interseccion,Santa Anita,baja,-12.04532,-76.964745,0,0
955,Cliente #955 (Lima Cercado),cliente,Lima Cercado,media,-12.031364,-77.037728,2,3
956,Intersec. Av. Petit Thouars (Magdalena),interseccion,Magdalena,media,-12.083117,-77.070467,0,0
957,Intersec. Av. La Encalada (Lurin),interseccion,Lurin,baja,-12.289784,-76.85411,0,0
958,Cliente #958 (Pachacamac),cliente,Pachacamac,baja,-12.221972,-76.86463,3,2
959,Intersec. Av. Aviacion (Miraflores),interseccion,Miraflores,muy_alta,-12.102764,-77.014721,0,0
960,Intersec. Av. Santa Cruz (Miraflores),interseccion,Miraflores,muy_alta,-12.127226,-77.040385,0,0
961,Intersec. Av. Angamos (Comas),interseccion,Comas,baja,-11.951681,-77.030557,0,0
962,Cliente #962 (Villa Maria),cliente,Villa Maria,baja,-12.145663,-76.944069,2,1
963,Cliente #963 (Independencia),cliente,Independencia,baja,-11.970066,-77.078022,4,2
964,Cliente #964 (San Juan Lurig),cliente,San Juan Lurig,baja,-12.166505,-76.986496,2,3
965,Hub Rappi Los Olivos,hub_rappi,Los Olivos,baja,-11.997991,-77.08752,179,494
966,Intersec. Av. El Derby (Santa Anita),interseccion,Santa Anita,baja,-12.060184,-76.963377,0,0
967,Cliente #967 (Rimac),cliente,Rimac,baja,-12.014244,-77.014238,3,3
968,Intersec. Av. La Encalada (Comas),interseccion,Comas,baja,-11.954193,-77.065099,0,0
969,Intersec. Av. Aviacion (Surco),interseccion,Surco,alta,-12.145202,-76.978919,0,0
970,Intersec. Av. Arequipa (Pachacamac),interseccion,Pachacamac,baja,-12.232626,-76.877378,0,0
971,Intersec. Av. Larco (Los Olivos),interseccion,Los Olivos,baja,-11.981872,-77.073931,0,0
972,Intersec. Av. Brasil (Santa Anita),interseccion,Santa Anita,baja,-12.052905,-76.968443,0,0
973,Cliente #973 (Pueblo Libre),cliente,Pueblo Libre,media,-12.075871,-77.082798,5,1
974,Intersec. Av. Arequipa (Miraflores),interseccion,Miraflores,muy_alta,-12.131967,-77.044426,0,0
975,Cliente #975 (Puente Piedra),cliente,Puente Piedra,baja,-11.851105,-77.081382,4,2
976,Intersec. Av. Santa Cruz (Callao),interseccion,Callao,baja,-12.040126,-77.133712,0,0
977,Cliente #977 (San Miguel),cliente,San Miguel,media,-12.074804,-77.095141,5,3
978,Intersec. Av. Universitaria (Surco),interseccion,Surco,alta,-12.12531,-76.987451,0,0
979,Intersec. Av. Benavides (San Isidro),interseccion,San Isidro,muy_alta,-12.080973,-77.057462,0,0
980,Intersec. Av. Petit Thouars (San Borja),interseccion,San Borja,alta,-12.110712,-76.994692,0,0
981,Cliente #981 (San Isidro),cliente,San Isidro,muy_alta,-12.117658,-77.025068,1,3
982,Cliente #982 (Miraflores),cliente,Miraflores,muy_alta,-12.101139,-77.030897,1,2
983,Intersec. Av. La Encalada (Surco),interseccion,Surco,alta,-12.142001,-77.011073,0,0
984,Intersec. Av. La Marina (San Isidro),interseccion,San Isidro,muy_alta,-12.101634,-77.052886,0,0
985,Intersec. Av. Primavera (Magdalena),interseccion,Magdalena,media,-12.094283,-77.056157,0,0
986,Cliente #986 (Ate),cliente,Ate,baja,-12.030441,-76.931992,5,2
987,Cliente #987 (San Isidro),cliente,San Isidro,muy_alta,-12.118452,-77.031962,4,1
988,Hub Rappi Independencia,hub_rappi,Independencia,baja,-11.975632,-77.070936,338,492
989,Cliente #989 (San Borja),cliente,San Borja,alta,-12.103103,-76.993258,2,2
990,Intersec. Av. Larco (Brena),interseccion,Brena,media,-12.057826,-77.032427,0,0
991,Intersec. Av. Larco (Pueblo Libre),interseccion,Pueblo Libre,media,-12.092503,-77.053863,0,0
992,Intersec. Av. Benavides (Carabayllo),interseccion,Carabayllo,baja,-11.873016,-77.035111,0,0
993,Intersec. Av. Colonial (Jesus Maria),interseccion,Jesus Maria,media,-12.074112,-77.023361,0,0
994,Intersec. Av. Primavera (Los Olivos),interseccion,Los Olivos,baja,-11.972881,-77.076758,0,0
995,Intersec. Av. La Encalada (Ate),interseccion,Ate,baja,-12.033332,-76.890311,0,0
996,Intersec. Av. Petit Thouars (Los Olivos),interseccion,Los Olivos,baja,-11.991977,-77.058214,0,0
997,McDonald's (Rimac),restaurante,Rimac,baja,-12.026931,-77.03985,58,33
998,Cliente #998 (Comas),cliente,Comas,baja,-11.941129,-77.048543,3,1
999,Cliente #999 (Magdalena),cliente,Magdalena,media,-12.099867,-77.067618,5,2
1000,Intersec. Av. Benavides (Ate),interseccion,Ate,baja,-12.037931,-76.888928,0,0
1001,Intersec. Av. Colonial (Pueblo Libre),interseccion,Pueblo Libre,media,-12.091872,-77.042799,0,0
1002,Cliente #1002 (Santa Anita),cliente,Santa Anita,baja,-12.043773,-76.960868,4,1
1003,Intersec. Av. Salaverry (Lurin),interseccion,Lurin,baja,-12.288149,-76.867681,0,0
1004,Intersec. Av. Angamos (Miraflores),interseccion,Miraflores,muy_alta,-12.133128,-77.035156,0,0
1005,Intersec. Av. Benavides (Villa El Salvador),interseccion,Villa El Salvador,baja,-12.195895,-76.961788,0,0
1006,Intersec. Av. Colonial (Carabayllo),interseccion,Carabayllo,baja,-11.895457,-77.032106,0,0
1007,Cliente #1007 (Comas),cliente,Comas,baja,-11.947604,-77.063998,1,2
1008,Cliente #1008 (San Borja),cliente,San Borja,alta,-12.126623,-77.003516,5,3
1009,Intersec. Av. La Encalada (San Borja),interseccion,San Borja,alta,-12.0961,-77.010716,0,0
1010,Intersec. Av. Tomas Marsano (Comas),interseccion,Comas,baja,-11.936853,-77.059756,0,0
1011,Cliente #1011 (San Martin Porres),cliente,San Martin Porres,baja,-12.030426,-77.0754,3,3
1012,Cliente #1012 (Ate),cliente,Ate,baja,-12.008139,-76.921485,2,1
1013,Intersec. Av. La Encalada (Lince),interseccion,Lince,media,-12.10408,-77.04042,0,0
1014,Cliente #1014 (Villa El Salvador),cliente,Villa El Salvador,baja,-12.211137,-76.953722,1,3
1015,Hub Rappi Pachacamac,hub_rappi,Pachacamac,baja,-12.213839,-76.866442,481,264
1016,Cliente #1016 (San Borja),cliente,San Borja,alta,-12.102054,-77.002845,4,3
1017,Cliente #1017 (Chorrillos),cliente,Chorrillos,media,-12.162425,-77.041584,2,1
1018,Cliente #1018 (Los Olivos),cliente,Los Olivos,baja,-11.989374,-77.068672,4,2
1019,Intersec. Av. Arequipa (Jesus Maria),interseccion,Jesus Maria,media,-12.070957,-77.057608,0,0
1020,Cliente #1020 (Brena),cliente,Brena,media,-12.075669,-77.075018,4,3
1021,Cliente #1021 (El Agustino),cliente,El Agustino,baja,-12.024838,-77.027086,3,1
1022,Intersec. Av. Angamos (San Martin Porres),interseccion,San Martin Porres,baja,-12.034214,-77.074386,0,0
1023,Cliente #1023 (Comas),cliente,Comas,baja,-11.947792,-77.06937,5,2
1024,Intersec. Av. Aviacion (Jesus Maria),interseccion,Jesus Maria,media,-12.070715,-77.047947,0,0
1025,Cliente #1025 (Santa Anita),cliente,Santa Anita,baja,-12.033131,-76.947927,5,3
1026,Intersec. Av. Salaverry (Lima Cercado),interseccion,Lima Cercado,media,-12.043081,-77.052555,0,0
1027,Intersec. Av. 28 de Julio (Santa Anita),interseccion,Santa Anita,baja,-12.045713,-76.95542,0,0
1028,Intersec. Av. Brasil (La Molina),interseccion,La Molina,media,-12.077883,-76.927679,0,0
1029,Pizza Hut (Brena),restaurante,Brena,media,-12.06719,-77.046963,38,28
1030,Cliente #1030 (San Borja),cliente,San Borja,alta,-12.094551,-77.007995,2,1
1031,Intersec. Av. Salaverry (San Juan Lurig),interseccion,San Juan Lurig,baja,-12.148334,-76.995507,0,0
1032,Cliente #1032 (Pachacamac),cliente,Pachacamac,baja,-12.240807,-76.883573,2,3
1033,Intersec. Av. Aviacion (Villa Maria),interseccion,Villa Maria,baja,-12.165291,-76.957262,0,0
1034,Cliente #1034 (Chorrillos),cliente,Chorrillos,media,-12.17911,-77.033105,3,1
1035,Intersec. Av. Tomas Marsano (Lurin),interseccion,Lurin,baja,-12.2588,-76.854602,0,0
1036,Cliente #1036 (Pueblo Libre),cliente,Pueblo Libre,media,-12.065539,-77.068722,5,1
1037,Hub Rappi Rimac,hub_rappi,Rimac,baja,-12.025464,-77.051129,459,375
1038,Cliente #1038 (Magdalena),cliente,Magdalena,media,-12.072452,-77.082261,3,3
1039,Intersec. Av. Larco (El Agustino),interseccion,El Agustino,baja,-12.057184,-77.031834,0,0
1040,Cliente #1040 (Ate),cliente,Ate,baja,-12.047083,-76.8955,4,3
1041,Cliente #1041 (San Juan Lurig),cliente,San Juan Lurig,baja,-12.174571,-76.96357,1,3
1042,Intersec. Av. Santa Cruz (Ate),interseccion,Ate,baja,-12.008207,-76.927891,0,0
1043,Intersec. Av. Petit Thouars (Pueblo Libre),interseccion,Pueblo Libre,media,-12.084213,-77.040808,0,0
1044,Intersec. Av. Brasil (Surco),interseccion,Surco,alta,-12.164656,-77.01785,0,0
1045,Intersec. Av. Colonial (Ate),interseccion,Ate,baja,-12.04423,-76.910777,0,0
1046,Cliente #1046 (Lima Cercado),cliente,Lima Cercado,media,-12.063635,-77.045975,5,1
1047,Hub Rappi Pueblo Libre,hub_rappi,Pueblo Libre,media,-12.070645,-77.058642,470,292
1048,Cliente #1048 (Lurin),cliente,Lurin,baja,-12.274766,-76.848823,5,3
1049,Cliente #1049 (Villa El Salvador),cliente,Villa El Salvador,baja,-12.203893,-76.957631,1,3
1050,Cliente #1050 (Puente Piedra),cliente,Puente Piedra,baja,-11.88451,-77.070056,5,3
1051,Cliente #1051 (Los Olivos),cliente,Los Olivos,baja,-11.974888,-77.06483,5,1
1052,Cliente #1052 (Independencia),cliente,Independencia,baja,-11.974767,-77.080944,3,2
1053,Cliente #1053 (El Agustino),cliente,El Agustino,baja,-12.038352,-77.002414,2,1
1054,Cliente #1054 (Villa Maria),cliente,Villa Maria,baja,-12.162124,-76.923717,3,2
1055,Cliente #1055 (Miraflores),cliente,Miraflores,muy_alta,-12.1278,-77.02309,5,1
1056,Intersec. Av. Salaverry (San Juan Lurig),interseccion,San Juan Lurig,baja,-12.177614,-76.970957,0,0
1057,Intersec. Via Expresa (Callao),interseccion,Callao,baja,-12.07792,-77.128225,0,0
1058,Cliente #1058 (San Juan Lurig),cliente,San Juan Lurig,baja,-12.149124,-76.983466,5,2
1059,Cliente #1059 (Brena),cliente,Brena,media,-12.067821,-77.064662,5,2
1060,Intersec. Av. Benavides (Villa Maria),interseccion,Villa Maria,baja,-12.170142,-76.94263,0,0
1061,Cliente #1061 (Callao),cliente,Callao,baja,-12.040499,-77.117306,3,3
1062,Cliente #1062 (Jesus Maria),cliente,Jesus Maria,media,-12.054811,-77.04218,4,3
1063,Intersec. Av. Larco (Villa Maria),interseccion,Villa Maria,baja,-12.142449,-76.923626,0,0
1064,Intersec. Av. Primavera (Brena),interseccion,Brena,media,-12.043454,-77.053325,0,0
1065,Intersec. Via Expresa (Independencia),interseccion,Independencia,baja,-11.995859,-77.03881,0,0
1066,Intersec. Av. La Encalada (Los Olivos),interseccion,Los Olivos,baja,-11.996204,-77.084583,0,0
1067,Cliente #1067 (Comas),cliente,Comas,baja,-11.946055,-77.044514,4,1
1068,Hub Rappi Villa Maria,hub_rappi,Villa Maria,baja,-12.176163,-76.937728,173,287
1069,Cliente #1069 (San Miguel),cliente,San Miguel,media,-12.062896,-77.070489,2,3
1070,Intersec. Av. 28 de Julio (San Martin Porres),interseccion,San Martin Porres,baja,-12.036108,-77.089233,0,0
1071,Intersec. Av. La Marina (Pachacamac),interseccion,Pachacamac,baja,-12.22815,-76.884361,0,0
1072,Cliente #1072 (Puente Piedra),cliente,Puente Piedra,baja,-11.874403,-77.061947,5,3
1073,Intersec. Av. Brasil (Surco),interseccion,Surco,alta,-12.132299,-76.98994,0,0
1074,Cliente #1074 (Lurin),cliente,Lurin,baja,-12.259502,-76.873243,1,1
1075,Intersec. Av. Salaverry (Jesus Maria),interseccion,Jesus Maria,media,-12.070276,-77.022954,0,0
1076,Hub Rappi San Borja,hub_rappi,San Borja,alta,-12.099361,-76.985946,455,345
1077,Cliente #1077 (Villa El Salvador),cliente,Villa El Salvador,baja,-12.219116,-76.941238,4,2
1078,Intersec. Av. Petit Thouars (Ate),interseccion,Ate,baja,-12.009931,-76.91664,0,0
1079,Intersec. Av. La Marina (Puente Piedra),interseccion,Puente Piedra,baja,-11.865643,-77.082317,0,0
1080,Cliente #1080 (Lima Cercado),cliente,Lima Cercado,media,-12.045736,-77.045202,2,1
1081,Cliente #1081 (Miraflores),cliente,Miraflores,muy_alta,-12.107338,-77.032071,1,2
1082,Intersec. Av. Caminos del Inca (Chorrillos),interseccion,Chorrillos,media,-12.165774,-77.033094,0,0
1083,Intersec. Av. La Marina (San Isidro),interseccion,San Isidro,muy_alta,-12.0989,-77.036461,0,0
1084,Cliente #1084 (Lince),cliente,Lince,media,-12.091855,-77.051891,5,3
1085,Cliente #1085 (Lima Cercado),cliente,Lima Cercado,media,-12.036527,-77.050211,3,2
1086,Intersec. Av. Petit Thouars (Barranco),interseccion,Barranco,alta,-12.15733,-77.010944,0,0
1087,Intersec. Av. Arequipa (Pueblo Libre),interseccion,Pueblo Libre,media,-12.074572,-77.061534,0,0
1088,Cliente #1088 (Lince),cliente,Lince,media,-12.086083,-77.026227,4,3
1089,Cliente #1089 (San Isidro),cliente,San Isidro,muy_alta,-12.116441,-77.039761,4,1
1090,Cliente #1090 (Barranco),cliente,Barranco,alta,-12.149454,-77.025416,2,3
1091,Cliente #1091 (Brena),cliente,Brena,media,-12.055666,-77.06134,2,1
1092,Cliente #1092 (Ate),cliente,Ate,baja,-12.035344,-76.905843,3,2
1093,Cliente #1093 (Chorrillos),cliente,Chorrillos,media,-12.18428,-77.0389,1,3
1094,Cliente #1094 (El Agustino),cliente,El Agustino,baja,-12.030158,-77.020234,3,3
1095,Cliente #1095 (Miraflores),cliente,Miraflores,muy_alta,-12.101442,-77.047098,2,2
1096,Cliente #1096 (San Borja),cliente,San Borja,alta,-12.116644,-76.990015,5,1
1097,Intersec. Av. Arequipa (Callao),interseccion,Callao,baja,-12.048204,-77.119375,0,0
1098,Cliente #1098 (San Borja),cliente,San Borja,alta,-12.102159,-77.019709,5,3
1099,Intersec. Av. Larco (Ate),interseccion,Ate,baja,-12.047574,-76.929419,0,0
1100,Intersec. Av. 28 de Julio (Ate),interseccion,Ate,baja,-12.014719,-76.888401,0,0
1101,Cliente #1101 (Puente Piedra),cliente,Puente Piedra,baja,-11.881429,-77.094292,1,2
1102,Intersec. Av. Benavides (El Agustino),interseccion,El Agustino,baja,-12.023591,-77.023627,0,0
1103,Domino's (Miraflores),restaurante,Miraflores,muy_alta,-12.122858,-77.019234,23,64
1104,Intersec. Av. Arequipa (San Borja),interseccion,San Borja,alta,-12.087669,-76.9825,0,0
1105,Intersec. Av. Angamos (Ate),interseccion,Ate,baja,-12.024792,-76.90296,0,0
1106,Cliente #1106 (Ate),cliente,Ate,baja,-12.033315,-76.928311,2,2
1107,Intersec. Av. Universitaria (La Molina),interseccion,La Molina,media,-12.061609,-76.955957,0,0
1108,Cliente #1108 (Brena),cliente,Brena,media,-12.071382,-77.069619,4,1
1109,Cliente #1109 (Carabayllo),cliente,Carabayllo,baja,-11.896422,-77.043552,4,2
1110,Cliente #1110 (San Isidro),cliente,San Isidro,muy_alta,-12.082517,-77.037411,2,1
1111,Cliente #1111 (Magdalena),cliente,Magdalena,media,-12.072129,-77.089043,3,2
1112,Cliente #1112 (Lima Cercado),cliente,Lima Cercado,media,-12.050298,-77.016432,2,3
1113,Intersec. Av. Brasil (Puente Piedra),interseccion,Puente Piedra,baja,-11.886729,-77.068337,0,0
1114,Intersec. Av. Tomas Marsano (Callao),interseccion,Callao,baja,-12.056235,-77.106843,0,0
1115,Hub Rappi Los Olivos,hub_rappi,Los Olivos,baja,-11.981057,-77.077257,173,441
1116,Intersec. Av. Caminos del Inca (Ate),interseccion,Ate,baja,-12.014738,-76.930939,0,0
1117,Intersec. Av. 28 de Julio (Los Olivos),interseccion,Los Olivos,baja,-11.996682,-77.060338,0,0
1118,Intersec. Av. Aviacion (Lima Cercado),interseccion,Lima Cercado,media,-12.033825,-77.019136,0,0
1119,Intersec. Av. Javier Prado (Miraflores),interseccion,Miraflores,muy_alta,-12.104738,-77.03775,0,0
1120,Intersec. Av. 28 de Julio (San Miguel),interseccion,San Miguel,media,-12.074227,-77.078637,0,0
1121,Cliente #1121 (Carabayllo),cliente,Carabayllo,baja,-11.89864,-77.040929,5,3
1122,Cliente #1122 (Jesus Maria),cliente,Jesus Maria,media,-12.072468,-77.025126,5,2
1123,Cliente #1123 (San Martin Porres),cliente,San Martin Porres,baja,-12.016484,-77.061393,4,3
1124,Intersec. Av. La Encalada (Puente Piedra),interseccion,Puente Piedra,baja,-11.852319,-77.060449,0,0
1125,Intersec. Av. El Derby (Villa El Salvador),interseccion,Villa El Salvador,baja,-12.20426,-76.935591,0,0
1126,Intersec. Av. Benavides (Villa Maria),interseccion,Villa Maria,baja,-12.154962,-76.93987,0,0
1127,Chili's (Lince),restaurante,Lince,media,-12.106527,-77.035839,49,83
1128,Hub Rappi Pachacamac,hub_rappi,Pachacamac,baja,-12.239808,-76.871779,162,492
1129,Cliente #1129 (Surco),cliente,Surco,alta,-12.140569,-77.013045,2,2
1130,Cliente #1130 (San Isidro),cliente,San Isidro,muy_alta,-12.110667,-77.045801,1,2
1131,Cliente #1131 (Independencia),cliente,Independencia,baja,-11.969419,-77.067334,2,3
1132,Cliente #1132 (Surco),cliente,Surco,alta,-12.130977,-77.00227,3,3
1133,Hub Rappi Lima Cercado,hub_rappi,Lima Cercado,media,-12.064016,-77.024193,186,216
1134,Intersec. Av. La Encalada (Jesus Maria),interseccion,Jesus Maria,media,-12.052081,-77.040649,0,0
1135,Cliente #1135 (San Miguel),cliente,San Miguel,media,-12.063845,-77.102119,1,3
1136,Cliente #1136 (Pachacamac),cliente,Pachacamac,baja,-12.22153,-76.855969,4,3
1137,Cliente #1137 (Villa El Salvador),cliente,Villa El Salvador,baja,-12.194579,-76.961708,4,3
1138,Cliente #1138 (Lima Cercado),cliente,Lima Cercado,media,-12.051913,-77.015394,1,2
